game_ID,bookie,matchup_type,Home_Team,Spread1,line1,Away_Team,Spread2,line2,game_time,last_updated
a60ecb3c882d09f08b6e194e858aec42,BetOnline.ag,spreads,New York Giants,3.0,-103,Philadelphia Eagles,-3.0,-117,2024-10-20T17:00:00Z,2024-10-16T17:45:41Z
a60ecb3c882d09f08b6e194e858aec42,Bovada,spreads,New York Giants,3.0,-105,Philadelphia Eagles,-3.0,-115,2024-10-20T17:00:00Z,2024-10-16T17:45:42Z
205e5260b14ecb55558ddb85f419edaf,DraftKings,spreads,Carolina Panthers,8.0,-112,Washington Commanders,-8.0,-108,2024-10-20T20:05:00Z,2024-10-16T17:46:18Z
205e5260b14ecb55558ddb85f419edaf,Caesars,spreads,Carolina Panthers,8.0,-110,Washington Commanders,-8.0,-110,2024-10-20T20:05:00Z,2024-10-16T17:43:46Z
205e5260b14ecb55558ddb85f419edaf,BetUS,spreads,Carolina Panthers,9.0,-120,Washington Commanders,-9.0,100,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
205e5260b14ecb55558ddb85f419edaf,FanDuel,spreads,Carolina Panthers,8.5,-112,Washington Commanders,-8.5,-108,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
205e5260b14ecb55558ddb85f419edaf,MyBookie.ag,spreads,Carolina Panthers,8.0,-110,Washington Commanders,-8.0,-110,2024-10-20T20:05:00Z,2024-10-16T17:40:10Z
205e5260b14ecb55558ddb85f419edaf,BetOnline.ag,spreads,Carolina Panthers,8.0,-110,Washington Commanders,-8.0,-110,2024-10-20T20:05:00Z,2024-10-16T17:45:41Z
205e5260b14ecb55558ddb85f419edaf,LowVig.ag,spreads,Carolina Panthers,8.0,-105,Washington Commanders,-8.0,-105,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
205e5260b14ecb55558ddb85f419edaf,BetRivers,spreads,Carolina Panthers,8.5,-113,Washington Commanders,-8.5,-108,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
205e5260b14ecb55558ddb85f419edaf,BetMGM,spreads,Carolina Panthers,8.0,-110,Washington Commanders,-8.0,-110,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
205e5260b14ecb55558ddb85f419edaf,Bovada,spreads,Carolina Panthers,8.0,-115,Washington Commanders,-8.0,-105,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
2bc06cb4fb03e96b39448675c1943487,DraftKings,spreads,Las Vegas Raiders,7.0,-112,Los Angeles Rams,-7.0,-108,2024-10-20T20:05:00Z,2024-10-16T17:46:18Z
2bc06cb4fb03e96b39448675c1943487,Caesars,spreads,Las Vegas Raiders,7.0,-115,Los Angeles Rams,-7.0,-105,2024-10-20T20:05:00Z,2024-10-16T17:43:46Z
2bc06cb4fb03e96b39448675c1943487,BetUS,spreads,Las Vegas Raiders,7.0,-120,Los Angeles Rams,-7.0,100,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
